artist_name,title,release,song_id,duration,key,key_confidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence,year
Warrant,Bed Of Roses,Cherry Pie,SOTOSFD12AB017A7E1,244.08771,7,0.788,-6.228,1,0.635,123.245,4,1.0,
Bill Cosby,Wives ( LP Version ),Revenge,SOLCUUN12AB0187AE7,157.43955,5,0.337,-13.915,1,0.238,109.516,5,0.891,1967.0
Pete Miser,Credits,What It Be...,SOYJVCQ12A81C22C90,32.96608,2,0.242,-8.236,1,0.779,95.761,4,1.0,
Barbara Lusch,Bonita,Barbara Lusch,SOSKAIS12A81C237B8,263.81016,2,0.605,-14.048,1,0.769,121.379,4,0.018,
Studio,Indo,West Coast,SOBIPFA12A8C136C56,568.99873,7,0.777,-18.786,1,0.421,100.648,4,0.805,
You Should Go Ahead,Losing track,Emotional cocktail,SOWBMKR12AB0189094,234.78812,9,0.427,-3.137,1,0.337,143.513,4,0.0,
Placebo,Every You Every Me (Infected By The Scourge Of The Earth),Every You Every Me,SOPJOQM12A6310F137,237.94893,10,0.707,-6.519,1,0.449,136.957,4,1.0,1999.0
Lil Wayne,Fly Talkin',500 Degreez,SOIFTHQ12AF72A4829,98.16771,1,0.497,-3.887,1,0.523,123.881,5,1.0,
Spade Cooley,Youll Rue The Day,King Of Western Swing_ Vol. 4,SOOAIOT12A6D4FE412,181.31546,9,0.363,-26.646,1,0.439,102.846,4,0.064,
Hushabye Baby,Two of a Kind_ Workin' on a Full House,Hushaby Baby: Lullaby Renditions of Garth Brooks,SOOMCCM12AB01896EA,224.05179,11,0.071,-16.386,0,0.152,248.079,4,0.0,
Alain Turban,L'Ardechoise Aux Cheveux Blanc,Chanter L'Ardèche,SOQKXGT12A6D4FB337,211.53914,2,0.562,-9.86,1,0.587,137.495,4,0.756,
brokeNCYDE,Freaxxx,BC 13-EP,SODCXXY12AB0187452,214.9873,1,0.66,-11.588,1,0.5,119.612,4,0.432,2008.0
Xzibit,Loud & Clear (featuring Defari_ King T & Butch Cassidy),Restless,SOMNDNZ12A8C133640,213.78567,10,0.3,-6.065,0,0.336,96.57,4,0.987,2000.0
Lili Ivanova,Pokrusa,Illusion Called Love (Iljuzia narchena Lyubov),SOGNGRU12AAA15EE73,256.83546,8,0.243,-10.027,0,0.249,139.603,4,1.0,
Jimmy Page,Writes Of Winter,Outrider,SOSIJPA12A6D4F97F2,207.72526,9,0.952,-9.727,1,0.682,81.982,4,0.0,1988.0
Mercedes Castro,Pedazo De Idiota,Yo Soy La De Sonora,SOAJMYR12A6D4F52FE,189.46567,4,0.856,-5.154,1,0.74,151.984,1,0.47,
Cactus,Bro. Bill  (LP Version),"Cactology ""The Cactus Collection",SOKLBBT12A6701FB54,310.64771,7,0.744,-9.013,1,0.448,126.537,1,0.0,
Dr. Elmo,Don't Mess With the IRS,Love Death & Taxes,SOYRNJG12A58A81B5D,159.32036,9,0.329,-8.312,1,0.375,170.474,4,0.077,
Novaspace,Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),Dancing With Tears In My Eyes 2004,SOKTIIM12A6D4F9CE4,389.61587,11,0.867,-7.915,0,0.562,139.991,1,0.098,2004.0
Joe Rogan,Fear Factor (Shiny Happy Jihad),Shiny Happy Jihad,SOGLHIC12A6BD56BBF,183.97995,10,0.005,-9.689,0,0.14,58.165,4,0.604,2007.0
Steel Pulse,Man No Sober (LP Version),True Democracy,SOBFZKC12A6D4FC1F7,266.05669,11,1.0,-10.762,0,1.0,153.264,4,0.0,1982.0
Hector,Sudenkorento -Life On Mars-,20 Suosikkia / Lumi teki enkelin eteiseen,SOKDTTE12AB0188F58,223.13751,2,0.805,-6.752,1,0.729,120.833,4,0.66,
Phil Vassar,Like I Never Loved Before,Phil Vassar,SOGAIRT12A58291E2D,265.24689,9,0.936,-8.387,1,0.742,131.458,3,0.547,2000.0
Intars Busulis,Brivdiena,Kino,SOVEPPC12AB018AE2F,206.31465,2,0.541,-6.447,0,0.422,140.076,4,0.409,
The Bongo Man,Titan,Beat Treatment,SORVBMW12AC4689175,447.58159,7,0.277,-7.596,1,0.27,85.915,3,1.0,
George Jones,I Don't Love You Anymore,George Jones-the Best of Vol. 1,SOFKPSL12AB018830A,143.0722,5,0.457,-11.341,1,0.522,134.132,4,0.542,
Carroll Thompson,Show Some Love Where Is The Love feat. MackaB,The Other Side of Love,SOBTJWY12AB017D2C4,425.19465,7,1.0,-8.091,1,0.876,171.991,4,0.449,
Jorge Alfano,Inti Guauqui,Inti: Mystical Music of the Andes,SOJUAQB12AAF3B5137,275.82649,8,0.578,-24.991,0,0.64,32.239,1,0.0,
Crematorium,Dying Under A Binary Star,The Process of Endtime,SOCIDHY12AB017ED4E,198.26893,6,0.0,-5.428,0,0.221,84.913,4,0.474,2005.0
The Twinkle Brothers,It Gwine Dreada,Rasta Pon Top,SOUIKBJ12A58A791A9,194.63791,0,0.497,-12.828,1,0.348,120.538,4,0.637,
Chris Camozzi,Sunday In Marin,Windows Of My Soul,SORXCLZ12A8C1345EE,276.40118,8,0.347,-9.75,1,0.399,168.069,4,0.707,
Cocoa Tea,Hurry Up And Come,Israel's King,SOLZXTN12AC468E040,225.54077,4,0.78,-5.75,1,0.457,160.022,4,0.291,2008.0
Miriam Yeung,Quan Tou Tang,Miriam,SOINYEU12A6D4F834F,258.5073,0,0.763,-7.963,1,0.677,90.027,4,0.528,
Tha Liks,Da Da Da Da,X.O. Experience,SOXZUND12A8C1333AA,294.13832,1,0.527,-4.603,1,0.384,93.328,4,1.0,2001.0
Jimmy Johnson,When There's A Will_ There's A Way,Livin' The Life (Blues Reference),SOJAWRM12AB017C17B,203.44118,2,0.403,-12.293,0,0.483,182.542,4,0.0,
Juan Carmona; Ricardo Larroze,Marrakech,Orillas,SORVXDK12AC3DFA201,234.05669,2,0.463,-9.464,0,0.378,115.231,3,1.0,
Murskahumppa,Mua rakastan,Murskapunkkia,SOGQTJR12AC468D18E,121.57342,9,0.0,-8.37,0,0.221,132.368,4,0.397,
Antonio Koudele,TU MIRADA,Aventura Cubana,SOFXCRD12A8C13457E,297.06404,9,0.873,-9.633,1,0.848,96.621,4,1.0,
Najoua Belyzel,Ma vie n'est pas la tienne (album),Au Féminin,SOHABTD12AB0186D83,237.71383,6,0.0,-7.881,0,0.075,112.965,4,0.542,2009.0
Furry Lewis,Judge Harsh Blues (Tk. 1),Furry Lewis 1927 - 1929,SOTZGQR12A8C13718B,151.97995,6,0.19,-15.39,0,0.354,123.111,4,0.918,
Dark Shadows,Carolyn & Barnabas,House Of Dark Shadows and Night Of Dark Shadows,SOBEDHR12A6D4F86C2,79.80363,1,1.0,-22.356,1,1.0,158.389,1,0.0,
Jennifer Lopez,I'm Glad,I'm Glad,SOPPDZH12AF72A283A,224.39138,5,0.673,-5.229,0,0.595,93.95,4,0.132,2002.0
Jane Winther,Singing  Bowls_Saxophone & Voice,Bardo,SOLGLIH12A8C13E35E,329.42975,2,0.486,-21.207,0,0.581,76.009,3,0.761,
Vincent Baguian,Chanson Populaire,Claude François_ Autrement Dit,SOVEWXM12AB0181FEC,167.65342,9,0.355,-8.131,1,0.336,88.24,4,0.895,
Bobby Darin,"Theme From ""Come September"" (LP Version)",Things & Other Things,SOGOLHP12A8AE47A0D,155.6371,0,0.118,-15.437,1,0.468,108.462,4,0.732,2003.0
Seventh Day Slumber,Famous One,Take Everything,SOPBEBP12AB0181527,265.82159,5,0.558,-5.742,1,0.606,118.62,4,0.85,2009.0
David Rose & His Orchestra,One Love,In A Mellow Mood,SOWBDLD12A58A80B1A,179.98322,10,0.227,-16.877,1,0.259,84.688,4,1.0,2004.0
Mr Brown,So Say I,Liar Liar,SODUDOU12A8C139F69,147.1473,11,0.081,-6.024,1,0.244,140.252,4,0.0,
Pitch Black,Big Trouble Upstairs,Frequencies Fall,SOXEKMY12AC468ACF1,283.32363,2,0.055,-12.195,1,0.389,118.926,4,0.671,
Reptil,Siempre,La Noche Del Reptil,SOQQWJM12AB01889D5,220.3424,0,0.015,-7.009,1,0.291,120.0,4,0.519,
YZ,One Thing,The Legend Of Floyd Jones,SOUVLMO12AB018CE39,267.59791,9,0.15,-12.836,1,0.189,89.995,4,0.984,
Les Rythmes Digitales feat. Nik Kershaw,Sometimes,Off The Wall - Ten Years of Wall of Sound,SOJMXIM12A6D4FB4FC,297.45587,2,0.011,-4.249,1,0.311,123.829,4,0.395,1999.0
Firehouse,Talk Of The Town,Hold Your Fire,SOYPMHZ12AF72A31BD,278.12526,1,0.633,-7.352,1,0.634,119.423,4,1.0,1992.0
Samy Deluxe,Denk,Verdammtnochma!,SOQXAGF12A58A7BB46,237.19138,1,0.658,-5.129,0,0.462,164.041,4,0.919,2004.0
UFO,Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle,"Parker's Birthday ""Live in Texas",SOKKDSX12AB018866A,1819.76771,2,0.601,-14.402,1,0.475,134.531,4,0.493,
Azukx,124 Stomp,Everything Is Everything,SOFXWLP12A58A7C7B8,438.90893,5,1.0,-11.933,1,0.571,123.003,4,1.0,
Douglas Miller,You Can Make It (Album Version),Living On The Top,SOWYRWH12A8C13B9E8,247.09179,0,0.401,-10.476,1,0.395,105.958,4,0.469,
Daniel Johnston,The Story Of An Artist,The Late Great Daniel Johnston: Discovered Covered,SOBXTMM12AB018E916,296.54159,0,0.718,-12.162,1,0.854,106.927,4,0.395,1982.0
Criminal Class USA is Hush Hush Revolution,Many Weapons Many Men,Criminal Class USA is Hush Hush Revolution,SOQDVLK12AB018B3A1,174.18404,3,0.763,-4.861,1,0.663,146.93,4,0.0,
Noemí,Será cuando regreses,Tributo a José Antonio Méndez,SOVRQHI12AB018A018,178.23302,0,0.759,-10.984,1,0.69,88.304,4,0.827,
Casiotone For The Painfully Alone,Attic Room,Twinkle Echo,SOAJVDQ12A6D4FA38B,188.94322,7,0.698,-7.549,1,0.715,99.077,4,1.0,2003.0
Will Ackerman,A Movie Of A Placid Lake On A Moonless Night in September,The Opening Of Doors,SOYLDNP12A8C13C135,384.60036,1,0.231,-18.891,0,0.406,92.331,4,0.218,1992.0
Michael Salgado,Te Vas Angel Mio,Un Recuerdo Especial,SOLKWBH12A6D4FCF6E,212.63628,7,0.742,-7.031,1,0.705,154.164,1,0.0,
The Prodigy,Firestarter,Put Your Hands Up! 4,SOHHJYE12A8AE47599,225.09669,4,0.437,-6.504,0,0.397,94.234,5,1.0,1996.0
Virtuoso,Rakkahin -Be My Love-,Virtuoso,SOQLQUB12A58A7E448,155.11465,1,0.468,-9.009,1,0.379,123.869,1,0.681,
Phil Collins,Testify,Love Songs,SOFSRCP12CF5CFD696,392.82893,1,0.0,-5.295,1,0.0,85.083,4,0.824,2002.0
P.o.d,Kaliforn-Eye-A (Feat. Mike Muir),When Angels and Serpents Dance,SOILFHA12AB018A080,267.80689,5,0.024,-4.96,1,0.188,96.98,4,1.0,
Adam Ant,Mohair Locker Room Pin-Up Boys,Ants Remastered Boxset,SODKGGR12A58A7DCB2,226.5073,0,0.258,-12.108,1,0.367,82.048,4,0.569,1998.0
Total Fucking Destruction,Enslaved By Propaganda,Zen And The Art Of Total Fucking Destruction,SOWOSFZ12AC468E52A,132.17914,0,0.321,-5.021,1,0.269,178.249,4,0.0,2007.0
Ultraviolence,Stars (GROWTH Ultraviolence Mix),Blown Away,SOYTBPL12AB018A8C5,271.12444,1,0.023,-3.264,1,0.331,174.49,4,0.783,
Tresenlesen,Rülpsen Sie Eine Hauptstadt,Günther,SORHXWL12A6D4FB86E,513.61914,9,0.185,-9.31,0,0.257,111.756,1,0.727,1995.0
New York Dolls,Human Being (1972 demo),Manhattan Mayhem (a history of the Dolls),SOKRZJY12AB0187E80,354.01098,11,0.642,-12.507,1,0.62,131.348,4,0.235,
The Weegs,Wouldn't Last a Weeg,Meat the Weegs,SOCTWCE12A8C135B80,171.57179,11,0.837,-6.753,0,0.695,87.735,1,0.0,
Cutting Edge,Tune In,Alle Tre [2 Cd],SOUXQLM12AC468E21E,358.71302,4,0.748,-12.835,1,0.635,83.066,3,0.736,
Funeral For A Friend,All Hands On Deck part 2: Open Water [Album Version],Tales Don't Tell Themselves,SOBXSOO12CF5826708,228.64934,1,0.722,-3.131,1,0.701,90.098,4,1.0,2007.0
Kai Winding,Doodlin',The Incredible Kai Winding Trombones,SOLQAII12AB018312B,212.92363,5,0.533,-15.237,1,0.635,112.222,1,0.179,1961.0
Pat Metheny,Hermitage,New Chautauqua,SOZKSGN12A81C20649,338.02404,9,0.562,-26.862,0,0.506,103.562,4,1.0,1979.0
Gary Go,Open Arms,Pacha Ibiza,SOTGMJA12AB0180F21,217.86077,0,0.599,-4.182,1,0.574,159.164,5,1.0,2009.0
Brainchoke,Untitled,Introspective,SOBMWCD12AB017E764,53.81179,0,1.0,-13.481,0,0.78,99.654,1,0.0,
Hot Club Of Cowtown,The Magic Violin,Wishful Thinking,SOGPIHB12A8C13EFB0,163.10812,11,0.707,-9.68,0,0.693,148.077,1,0.0,2009.0
Bill Murk,I Will Call Upon the Lord,Praise Keeper,SOFHPMO12A6D4F5BC0,109.322,2,0.79,-8.244,1,0.614,149.972,3,0.451,
He Is Legend,Stampede,Suck Out The Poison,SOATSTU12AF72A64DF,207.12444,7,0.517,-6.808,1,0.51,97.969,4,0.542,2006.0
Nikos Kalaintzis,Chira,The Greek Folk Instruments:Santouri,SOZZPMT12A8AE47FF3,314.01751,0,1.0,-14.744,1,0.691,100.441,4,0.802,
Mister Ries featuring Six Foe,Booty Bounce,The Old Country,SOADYKT12AC4689269,193.82812,0,0.298,-13.87,1,0.467,149.988,4,0.0,
Cece Winans,Come On Back Home,Everlasting Love,SOGNYHP12AF72A777F,248.2673,0,0.104,-8.19,0,0.297,95.997,3,1.0,1998.0
Kitaro,Earth Born,Live in Asia,SOILWRT12AB0186D99,173.45261,4,0.458,-30.712,0,0.441,81.623,5,0.718,1983.0
Gaither Vocal Band,Little Is Much When God Is In It (South African Homecoming Album Version),South African Homecoming,SOULASI12A67ADC8DC,257.09669,7,0.816,-15.926,1,0.752,103.979,5,0.972,
John Mayer,Sannyasin,Dhammapada,SOKHEQY12AC468B3F9,38.3473,7,0.066,-16.739,0,0.452,121.915,4,0.0,1976.0
Ragheb Alama,Gheera Away,Ba'sha' ak,SOHKITS12AB017EE8A,200.64608,9,0.496,-5.05,0,0.49,94.709,1,0.868,
DJ Omega,E. Warren,DJ Omega Classics Part 1,SOXWGTU12AC4686266,260.80608,10,0.235,-10.873,0,0.31,155.01,4,0.0,
Mase,My Harlem Lullaby (Album Version),Welcome Back,SOKHWZT12A58A7F198,234.31791,6,0.532,-6.428,0,0.409,133.827,5,1.0,
PATSY CLINE & WILLIE NELSON,Life's Railway To Heaven,Rhinestone Cowboy,SOKPJHH12A8159E967,175.41179,2,0.082,-6.939,1,0.445,98.988,4,0.125,1991.0
Swans Of Avon,Shining,Alive,SODAFAC12AB0184738,228.41424,2,0.644,-5.996,1,0.525,109.994,4,0.857,
Sandi Thom,I Wish I Was A Punk Rocker (With Flowers In My Hair),I Wish I Was A Punk Rocker (With Flowers In My Hair),SOWKKCU12A8C13EDEA,425.19465,11,0.647,-4.163,0,0.605,121.982,4,0.971,2006.0
Behemoth,Hello Space Boy,Thelema 6,SOPVZSM12A8C13E1F1,209.05751,5,0.38,-4.159,1,0.47,156.758,4,0.417,2000.0
Les Brown,Dance of the Blue Devils,Classic Years of Les Brown,SOZOHUQ12AB0187790,183.87546,10,0.032,-17.087,0,0.114,95.073,4,1.0,
Bobby Pulido,La Bruja Chafa,El Cazador,SOGQKZF12A58A77342,182.80444,2,0.672,-9.039,1,0.524,179.318,1,0.0,1999.0
Norman Howard,The Sound From There,Burn Baby Burn,SOTQUUP12A8C13F049,417.48853,1,0.76,-21.69,1,0.608,53.354,4,0.714,
Richard Galliano_ Jean-Charles Capon_ Gilles Perrin,Sing Me Softly of the Blues,Blue Rondo à la Turk,SOJETVL12AC4686642,347.6371,9,0.52,-19.34,1,0.448,103.69,3,1.0,
Nightswimmer,Splitting The Seconds,Can the Mechanical Be Beautiful&?,SOJEGQW12AB018954A,279.19628,0,0.668,-10.78,1,0.408,119.885,4,0.781,
Eden's Bridge,Shout For Joy  (Celtic Psalms Album Version),Celtic Psalms,SOGBYCG12A6D4F6EC3,170.73587,2,0.029,-13.316,1,0.483,90.121,4,0.458,
Francis Lai,La Valse De La Cour (BOF Mayerling),Mayerling,SOEDFCY12A58A7AAE2,183.92771,7,0.005,-10.976,1,0.18,63.991,4,0.0,
Marc Shaiman,Best In LA,The Bucket List,SODRGUS12A8C13312C,81.18812,5,0.049,-25.359,0,0.45,69.919,3,1.0,2008.0
Alice Cooper,Goin' To The River,Live! (Digitally Remastered),SODSJMZ12AB0185E52,210.54649,11,0.563,-10.992,0,0.369,140.456,4,0.0,1982.0
The Gathering,Locked Away,How To Measure A Planet?,SOCVUYU12A67AE217D,203.49342,6,0.107,-7.913,0,0.492,91.003,3,1.0,
Dakis,Min Xechnas (Forse),Ta Oriaotera Mou Tragoudia,SORFIFZ12AB0189866,186.87955,4,0.448,-10.836,1,0.379,137.289,1,0.0,
H-Town,Here We Go Again,Imitations Of Life,SOOOLKN12A8C134363,238.94159,11,0.704,-9.911,0,0.629,99.81,7,0.907,
bel canto,Rumour (Abstract Hip Hop Mix),Magic Box,SOBEHXG12A8C138D22,78.49751,7,0.136,-17.795,1,0.471,106.936,4,1.0,1996.0
The Distillers,Coral Fang (Album Version),Coral Fang,SOGDAUG12A6701F302,129.59302,9,0.078,-3.698,0,0.455,95.075,7,0.573,2003.0
Shade Sheist / N.U.N.E. / King Arthur,The Urban Gospel,Informal Introduction,SOCRVCC12A6D4FB91B,262.3473,11,0.062,-7.673,0,0.331,89.912,4,1.0,
Remy Shand,The Second One,The Way I Feel,SOCISDR12A58A7EBF3,250.77506,10,0.46,-6.188,0,0.558,177.963,4,0.917,2002.0
Maracaibo 15,18 De Noviembre,Gaitas Platinum,SOLBVSR12AB0183E1A,171.98975,2,0.331,-8.002,1,0.406,181.002,1,0.0,
Elakelaiset,Laakista humppa,Humppakonsertto,SOVBLUQ12A81C20920,67.3171,9,0.768,-2.421,0,0.594,116.338,1,0.0,1995.0
Dan Hicks,He Don't Care (He's Stoned),20 Hot Licks Hits,SOBBYXE12A58A772B2,159.9473,0,1.0,-32.535,1,1.0,72.357,1,0.0,
The Katinas,One More Time (Kennedy Center Homecoming Version),Kennedy Center Homecoming,SOUUQXL12A8C1339FE,159.26812,0,0.373,-10.599,0,0.422,80.945,7,0.035,
Irini Merkouri,Ela Edo Kardia Mou,Aneta,SOELHNO12A8C13F09F,228.33587,3,0.527,-6.252,0,0.545,155.979,4,0.393,
Daryl Hall & John Oates,Rich Girl,Livetime,SOOTBSZ12A8C140223,216.34567,10,0.0,-5.745,1,0.0,178.825,4,0.244,1976.0
Arc Angels,See What Tomorrow Brings,Arc Angels,SOAPTWU12A8C1409CB,386.79465,8,0.37,-10.118,1,0.363,125.787,3,0.988,1992.0
Call To Preserve,Hindsight,From Isolation,SOFSSHW12AAF3B3866,44.30322,5,0.368,-2.03,0,0.441,208.167,4,0.0,2008.0
Ziggy Marley And The Melody Makers,New Love,The Best of Ziggy Marley And The Melody Makers (1988 - 1993),SOCIYKT12A6D4F8085,261.27628,1,0.0,-13.817,0,0.261,129.393,4,0.0,
Heaven 17,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),Penthouse And Pavement,SOKCCBG12AF72A9DF2,311.43138,7,0.028,-9.796,1,0.508,122.267,4,0.448,1981.0
Lit,Lovely Day,A Place In The Sun,SORRGXW12A8C139847,246.80444,10,0.573,-3.93,1,0.463,135.021,4,0.365,1999.0
Ai Ai Ai,Com Una Flama,Neguits_ Angunies I Forats,SOKTWWO12AB01841C2,253.98812,5,0.371,-12.896,0,0.264,91.97,4,0.082,1994.0
Cachao,Los Tres Glopes / The Three Beats (danza),Master Sessions Vol. II,SOMYXTW12A8C130319,84.94975,7,0.423,-17.346,1,0.501,81.24,4,0.0,
Kiss,Anything For My Baby,Gold (1974-1982),SOBMGLG12A6D4F84D7,154.40934,10,0.788,-6.609,0,0.702,139.706,4,0.415,
The Shamrock Singers,Fields Of Athenry,The Wild Rover,SOXYFLY12AB0182A21,273.29261,4,0.898,-17.805,1,0.731,114.276,4,0.992,
The Cardigans,Explode,I Need Some Fine Wine And You_ You Need To Be Nicer,SOSKWGF12A8C141C39,274.05016,5,0.363,-6.848,1,0.429,124.013,4,1.0,1998.0
Charly Garcia,Tango,Rock And Roll Yo,SOJKWAA12A6D4F8CAF,162.71628,7,0.018,-10.257,0,0.342,126.948,4,0.631,2003.0
Pictures of Then,When It Stings,And The Wicked Sea,SOFFKLF12A58A78E0F,182.83057,4,0.784,-6.865,1,0.535,163.959,4,0.249,2009.0
Music Explosion,I See The Light (2002 Digital Remaster),Little Bit O' Soul - The Best Of,SOZEHVM12AB018051E,155.11465,1,0.577,-11.459,1,0.686,124.595,4,0.509,
Janet Jackson Featuring Kanye West,My Baby (Feat. Kanye West),Damita Jo,SOSGKJE12A6D4F7920,257.14893,2,0.569,-6.946,0,0.569,191.406,4,0.575,2004.0
Mustafa Sandal,Beni Aglatma,Araba,SOWESXJ12A8C136BEC,202.9971,1,0.959,-11.772,0,0.822,85.0,4,0.64,
Schoolyard Heroes,The Last Man On Earth,Abominations,SOTETYU12A8C1330E3,202.00444,0,0.728,-12.826,1,0.592,117.58,4,0.583,2007.0
Bruno Sanfilippo,The Flight of the serpentarius,Sons of the Light,SODEFVL12A6D4F668A,291.082,7,0.004,-23.779,0,0.301,146.008,5,0.807,1991.0
DJ Isaac,Focus,Focus / Backstage,SOTZPSF12A8C13BE4F,497.13587,6,0.533,-5.839,1,0.386,172.371,4,0.86,
Ill Harmonics,Life,Modern Heart Exhibit,SOHMAJU12AB0186744,71.99302,0,0.026,-15.686,1,0.299,88.464,4,0.395,
The Last Vegas,Another Lover,Whatever Gets You Off,SOXYAJK12AB0182B59,237.11302,9,0.342,-3.492,1,0.502,179.001,4,0.349,2009.0
Beneath The Sky,No Such Thing As Control (Album Version),What Demons Do To Saints,SOJBELS12A6D4FCE9A,275.9571,8,0.277,-3.996,1,0.411,84.159,1,0.363,2007.0
The Gathering,Fear The Sea,Mandylion (Deluxe Edition),SOFBNZY12A67ADAE8C,348.44689,0,0.167,-5.817,1,0.318,131.502,4,0.416,
Radiohead,2 + 2 = 5,The Best Of,SOHGJUI12AF72A724F,198.47791,5,0.779,-5.636,0,0.645,149.492,1,0.526,2003.0
Sex Pistols,100 Club 1996 ''We Love You Beatles'' - Live,Sex Pistols - The Interviews,SOBBQDL12A58A7A988,88.73751,2,0.031,-11.229,0,0.331,190.333,5,0.562,
Alicia Keys,Karma,The Diary Of Alicia Keys,SODHTCY12A58A7F125,255.99955,7,0.267,-6.155,0,0.324,113.485,3,1.0,2003.0
[kaleidoskop],deine liebe,...wir geh'n schon mal vor,SOSTZFN12AC468E3F1,320.522,9,0.612,-6.083,1,0.458,144.463,4,0.562,
Markus,Vankina vapauden,20 Suosikkia / Jos vielä oot vapaa,SOHFGYR12A8C13AE07,189.36118,5,0.142,-10.819,0,0.319,97.103,3,1.0,
Angela Dimitriou,To Pouli,Thisia Live,SOBZHHO12A8C134565,78.70649,7,0.031,-6.072,1,0.362,111.661,4,0.0,
Free,Heartbreaker,Chronicles,SOQBAQW12AAF3B35B8,229.56363,2,0.5,-11.68,1,0.484,165.904,4,0.0,1972.0
Light Of The World,Pete's Crusade,The Best Of The Light Of The World,SOQBCSM12AC4687CDE,247.74485,0,0.14,-13.546,1,0.378,120.444,4,0.609,1980.0
Baby Rasta & Gringo,Yo Quiero Contigo,Sentenciados - Platinum Edition,SOIZHEV12A8C14138B,167.36608,4,0.049,-8.383,0,0.236,122.701,5,0.472,
Frenchy,Baby_ It's Gonna Cost You,Bumps & Grinds,SOLDWJO12AB0180E63,197.90322,0,0.901,-9.241,1,0.605,85.515,1,0.0,
Charlie Byrd Trio,Goody Goody,I've Got the World On a String,SOLFRNH12AB0181C7E,232.93342,5,0.18,-19.664,1,0.072,173.828,4,0.07,
Natassa Theodoridou,Sou Vazo Diskola,I Ellada Ti Nichta 2 (Greece At Night 2),SOQZNYW12A8C1411B3,209.99791,4,0.73,-5.993,0,0.708,139.423,1,0.438,
Joanna Connor,Money Blues,Slidetime,SOSICQR12A8C131756,243.66975,5,0.004,-5.955,1,0.252,92.471,3,0.619,
Ghetto Mafia,This Is A Stick Up,Full Blooded Niggaz,SOEEKOU12AB0184A31,286.37995,9,0.463,-9.383,0,0.411,90.049,4,0.57,
Bedrock,Emerald,Emerald,SOKMTOP12AC468980A,501.86404,6,0.041,-14.442,1,0.343,129.988,4,0.607,2004.0
Radio Birdman,Zeno Beach,Zeno Beach,SOGAWLI12AB017E8AB,174.28853,11,0.059,-5.469,0,0.374,197.631,4,0.0,2006.0
Francis Dhomont,Meteores mouvement de Chroniques de la lumier,Cycle de l'erance,SOTTIHN12A8C1306A2,391.49669,7,0.151,-17.91,0,0.231,65.097,5,0.886,
Zeca Baleiro,Telegrama,Baladas Do Asfalto e Outros Blue Ao Vivo,SOPCZSP12A8C13F03A,364.72118,9,0.62,-10.202,1,0.518,80.062,4,0.823,2002.0
Digital Mystikz,Molten,Tectonic Plates 03,SOMJFAX12AB017FAE6,299.49342,11,0.913,-6.304,0,0.704,143.01,4,0.798,2006.0
Eddie Cano,It Only Takes A Moment (Album Version),Broadway - Right Now!,SOWQYXA12AB01816D6,176.16934,10,0.211,-14.714,0,0.322,125.303,4,0.484,
The Highwaymen,The Road Goes On Forever,The Road Goes On Forever (10th Anniversary Edition),SOEYFOZ12A67ADF3F4,282.33098,2,0.967,-9.851,1,0.748,111.532,3,1.0,1995.0
Papa Wemba,Phrase,New morning,SOHWZKE12A8AE477A9,308.74077,2,0.71,-8.196,1,0.807,170.966,4,0.0,
Mario Rosenstock,The Daddy,Gift Grub 7,SOMMHHW12A6D4F9932,277.75955,2,0.473,-12.617,0,0.459,116.052,3,0.722,
Bobaflex,Medicine,Apologize For Nothing,SODAMJC12A6D4F9E2F,151.43138,5,0.129,-4.515,0,0.463,104.08,4,1.0,2005.0
John Mayall,Don't Waste My Time,Empty Rooms,SOFRTDY12A6D4F662E,193.12281,4,0.0,-12.098,1,0.0,209.955,4,0.483,1970.0
Lizzy Borden,Love You to Pieces,Love You To Pieces,SOZOULB12AB0184EBB,232.98567,7,0.43,-4.118,1,0.557,90.131,1,0.0,1985.0
Dendemann,Sachmagehtsnoch,Die Pfütze des Eisbergs,SONEQCM12AB017BDE2,221.98812,11,0.276,-6.131,0,0.351,106.023,4,1.0,2006.0
Richard Smith,Take That!,Flow,SOBNTNP12AB01815AE,263.13098,11,0.0,-5.97,0,0.0,101.013,4,0.808,
Ned Miller,From A Jack To A King,100 Country Classics,SONMZRR12AC4688C8C,128.26077,3,0.833,-7.068,1,0.46,99.312,1,0.0,1963.0
Lara Fabian,L'Amour Existe Encore,Toutes Les Femmes En Moi,SOUSMDW12AB0181781,229.72036,6,0.505,-7.336,0,0.493,106.01,4,0.889,2009.0
Klimperei,Les Dépenaillés,Patamob,SOAGRFG12AC468768A,110.10567,0,0.512,-6.566,1,0.442,133.96,3,0.0,
Spliff,Heut' Nacht,85555,SOVQYSA12A8C139616,264.41098,11,0.285,-18.576,0,0.303,107.965,4,0.222,1982.0
Deftones,Diamond Eyes (Album Version),Diamond Eyes,SOZWCKB12AB0186C5B,188.26404,8,0.544,-4.365,1,0.424,153.713,1,1.0,2010.0
Franco_ Valeriana,Una dolce melodia,Io e te per sempre,SOERIII12AC468C196,205.50485,11,0.905,-7.462,1,0.749,112.181,3,1.0,
